10 -130 3555 -4.5376
10 130 3555 4.3892
-10 -135 3555 0.87696
-10 135 3555 5.1395
10 -135 3555 -1.4335
10 135 3555 -3.3774
-10 -140 3555 1.0216
-10 140 3555 -2.0446
10 -140 3555 0.98373
10 140 3555 -5.2045
-10 -145 3555 -5.775
-10 145 3555 -4.4264
10 -145 3555 0.35803
10 145 3555 -3.7766
-10 -150 3555 1.3816
-10 150 3555 -4.6735
10 -150 3555 -4.3512
10 150 3555 -2.3507
-10 -15 3555 -2.016
-10 15 3555 -2.263
10 -15 3555 -8.4181
10 15 3555 -7.1686
-10 -155 3555 1.0383
-10 155 3555 -3.6203
10 -155 3555 -0.94975
10 155 3555 -1.8477
-10 -160 3555 2.0171
-10 160 3555 -3.564
10 -160 3555 -1.1254
10 160 3555 -5.2591
-10 -165 3555 3.0172
-10 165 3555 -6.0545
10 -165 3555 -1.0197
10 165 3555 -0.0020884
-10 -170 3555 2.5974
-10 170 3555 -6.1743
10 -170 3555 2.673
10 170 3555 -1.224
-10 -175 3555 1.323
-10 175 3555 -5.416
10 -175 3555 -3.9365
10 175 3555 -12.308
-10 -180 3555 -0.57124
10 -180 3555 -3.6416
-10 -20 3555 0.76113
-10 20 3555 5.4422
10 -20 3555 -4.4419
10 20 3555 -6.0894
-10 -25 3555 -1.8498
-10 25 3555 2.8046
10 -25 3555 -3.8673
10 25 3555 -3.3912
-10 -30 3555 -4.6705
-10 30 3555 -3.8683
10 -30 3555 -8.176
10 30 3555 -3.0831
-10 -35 3555 -7.2617
-10 35 3555 -4.6415
10 -35 3555 -9.2668
10 35 3555 -1.2872
-10 -40 3555 -5.9235
-10 40 3555 -2.8362
10 -40 3555 -9.2902
10 40 3555 2.6473
-10 -45 3555 -2.826
-10 45 3555 -0.21685
10 -45 3555 -7.217
10 45 3555 4.0446
-10 -50 3555 3.5317
-10 50 3555 1.5454
10 -50 3555 -6.71
10 50 3555 6.2076
-10 -5 3555 -3.2082
-10 5 3555 1.998
10 -5 3555 -7.9653
10 5 3555 4.6878
-10 -55 3555 6.3911
-10 55 3555 2.9279
10 -55 3555 -6.3786
10 55 3555 6.6225
-10 -60 3555 5.1311
-10 60 3555 5.9003
10 -60 3555 -0.94852
10 60 3555 4.6533
-10 -65 3555 6.9947
-10 65 3555 4.0535
10 -65 3555 3.4166
10 65 3555 -7.402
-10 -70 3555 9.336
-10 70 3555 5.8933
10 -70 3555 7.5518
10 70 3555 -11.404
-10 -75 3555 7.4473
-10 75 3555 7.4123
10 -75 3555 8.341
10 75 3555 -4.0276
-10 -80 3555 4.2441
-10 80 3555 7.4284
10 -80 3555 7.655
10 80 3555 -1.5748
-10 -85 3555 -0.4865
-10 85 3555 6.7718
10 -85 3555 7.6903
10 85 3555 0.091166
-10 -90 3555 -4.4775
-10 90 3555 5.2438
10 -90 3555 6.2931
10 90 3555 -2.0188
-10 -95 3555 -5.0488
-10 95 3555 4.3249
10 -95 3555 4.6206
10 95 3555 -5.2725
-15 0 3555 -3.0421
15 0 3555 2.5767
-15 -100 3555 -5.629
-15 100 3555 0.60491
15 -100 3555 4.655
15 100 3555 0.94326
-15 -10 3555 -3.0714
-15 10 3555 2.6957
15 -10 3555 2.1754
15 10 3555 5.3743
-15 -105 3555 -1.7643
-15 105 3555 -19.024
15 -105 3555 2.0801
15 105 3555 3.6993
-15 -110 3555 2.9637
-15 110 3555 -7.2247
15 -110 3555 -3.413
15 110 3555 0.29866
-15 -115 3555 -14.875
-15 115 3555 -0.96925
15 -115 3555 -13.253
15 115 3555 4.5621
-15 -120 3555 -9.3974
-15 120 3555 3.3452
15 -120 3555 -15.825
15 120 3555 6.0773
-15 -125 3555 -9.413
-15 125 3555 7.0842
15 -125 3555 -7.1463
15 125 3555 7.602
-15 -130 3555 -13.16
-15 130 3555 9.0093
15 -130 3555 -5.6022
15 130 3555 3.9211
-15 -135 3555 -2.7313
-15 135 3555 5.3458
15 -135 3555 -2.9628
15 135 3555 -3.9213
-15 -140 3555 -1.0679
-15 140 3555 -1.4947
15 -140 3555 2.8555
15 140 3555 -13.513
-15 -145 3555 -0.97698
-15 145 3555 -1.5328
15 -145 3555 3.3423
15 145 3555 -15.487
-15 -150 3555 -2.029
-15 150 3555 -3.195
15 -150 3555 -0.11983
15 150 3555 -11.771
-15 -15 3555 -0.69962
-15 15 3555 1.107
15 -15 3555 6.9227
15 15 3555 -2.2359
-15 -155 3555 -2.1881
-15 155 3555 -3.6777
15 -155 3555 -4.2079
15 155 3555 -13.677
-15 -160 3555 -0.19908
-15 160 3555 -3.9557
15 -160 3555 -6.833
15 160 3555 -5.2815
-15 -165 3555 1.831
-15 165 3555 -0.62267
15 -165 3555 -8.5293
15 165 3555 -8.2231
-15 -170 3555 1.977
-15 170 3555 -0.27635
15 -170 3555 -10.455
15 170 3555 -4.8724
-15 -175 3555 1.9916
-15 175 3555 -0.14438
15 -175 3555 -3.6051
15 175 3555 -4.3002
-15 -180 3555 0.11744
15 -180 3555 -3.6672
-15 -20 3555 0.25227
-15 20 3555 6.4551
15 -20 3555 -2.8392
15 20 3555 -3.0157
-15 -25 3555 -1.86
-15 25 3555 1.0878
15 -25 3555 -6.1791
15 25 3555 -1.5289
-15 -30 3555 -6.2848
-15 30 3555 -3.4229
15 -30 3555 -6.4091
15 30 3555 -0.61328
-15 -35 3555 -7.9719
-15 35 3555 -4.1579
15 -35 3555 -5.5128
15 35 3555 2.0771
-15 -40 3555 -2.1098
-15 40 3555 -3.6368
15 -40 3555 -4.5227
15 40 3555 5.98
-15 -45 3555 2.958
-15 45 3555 -3.2213
15 -45 3555 -4.2895
15 45 3555 6.8221
-15 -50 3555 7.0604
-15 50 3555 -1.1251
15 -50 3555 -4.9006
15 50 3555 7.1779
-15 -5 3555 -2.9879
-15 5 3555 -0.65217
15 -5 3555 -4.4728
15 5 3555 6.397
-15 -55 3555 7.4976
-15 55 3555 0.050466
15 -55 3555 -4.866
15 55 3555 6.627
-15 -60 3555 4.4887
-15 60 3555 1.2826
15 -60 3555 -1.3211
15 60 3555 7.5036
-15 -65 3555 7.3712
-15 65 3555 2.3874
15 -65 3555 5.449
15 65 3555 0.038305
-15 -70 3555 9.9273
-15 70 3555 2.1445
15 -70 3555 7.7411
15 70 3555 2.0751
-15 -75 3555 7.5046
-15 75 3555 2.5999
15 -75 3555 7.9759
15 75 3555 2.6086
-15 -80 3555 0.25235
-15 80 3555 2.1382
15 -80 3555 8.1651
15 80 3555 6.6625
-15 -85 3555 -5.5223
-15 85 3555 1.223
15 -85 3555 7.4519
15 85 3555 5.5614
-15 -90 3555 -6.08
-15 90 3555 2.8725
15 -90 3555 6.6359
15 90 3555 0.06681
-15 -95 3555 -3.8495
-15 95 3555 1.5545
15 -95 3555 6.2642
15 95 3555 0.36503
-20 0 3555 -2.3215
20 0 3555 -0.62674
-20 -100 3555 -3.9629
-20 100 3555 -3.1869
20 -100 3555 4.8929
20 100 3555 -1.7971
-20 -10 3555 -3.413
-20 10 3555 -0.73287
20 -10 3555 -4.8582
20 10 3555 3.6586
-20 -105 3555 -1.9965
-20 105 3555 -13.172
20 -105 3555 2.0634
20 105 3555 -5.5358
-20 -110 3555 -1.0428
-20 110 3555 -8.4498
20 -110 3555 -5.5481
20 110 3555 -0.89045
-20 -115 3555 1.6278
-20 115 3555 -1.7962
20 -115 3555 -14.079
20 115 3555 -5.4656
-20 -120 3555 0.98489
-20 120 3555 3.0298
20 -120 3555 -19.8
20 120 3555 -14.486
-20 -125 3555 -3.0691
-20 125 3555 5.7726
20 -125 3555 -12.064
20 125 3555 2.1205
-20 -130 3555 1.6919
-20 130 3555 8.508
20 -130 3555 -6.2587
20 130 3555 -1.0221
-20 -135 3555 3.9009
-20 135 3555 7.089
20 -135 3555 -5.694
20 135 3555 1.472
-20 -140 3555 -3.031
-20 140 3555 4.1018
20 -140 3555 3.2241
20 140 3555 -5.1805
-20 -145 3555 -4.9319
-20 145 3555 2.3802
20 -145 3555 4.8971
20 145 3555 -10.56
-20 -150 3555 -6.0758
-20 150 3555 0.5783
20 -150 3555 3.8279
20 150 3555 -7.3319
-20 -15 3555 -1.3922
-20 15 3555 2.4532
20 -15 3555 4.6901
20 15 3555 0.28078
-20 -155 3555 -4.7953
-20 155 3555 0.77895
20 -155 3555 0.10236
20 155 3555 -5.1506
-20 -160 3555 -1.6603
-20 160 3555 1.3133
20 -160 3555 -2.658
20 160 3555 -6.2623
-20 -165 3555 -0.048662
-20 165 3555 1.9624
20 -165 3555 -5.6699
20 165 3555 -5.7929
-20 -170 3555 0.7319
-20 170 3555 2.2907
20 -170 3555 -6.9068
20 170 3555 -5.6487
-20 -175 3555 1.177
-20 175 3555 -3.4389
20 -175 3555 -5.7684
20 175 3555 -5.5276
-20 -180 3555 1.6042
20 -180 3555 -4.4557
-20 -20 3555 -0.043837
-20 20 3555 3.8351
20 -20 3555 4.7845
20 20 3555 1.4171
-20 -25 3555 -3.3075
-20 25 3555 -2.7866
20 -25 3555 -5.3062
20 25 3555 3.4995
-20 -30 3555 -7.9524
-20 30 3555 -5.8097
20 -30 3555 -5.2148
20 30 3555 4.6098
-20 -35 3555 -5.8047
-20 35 3555 -3.9816
20 -35 3555 -2.6894
20 35 3555 5.7347
-20 -40 3555 1.5175
-20 40 3555 -5.1647
20 -40 3555 -3.9293
20 40 3555 7.4602
-20 -45 3555 6.4067
-20 45 3555 -4.0737
20 -45 3555 -5.1176
20 45 3555 6.6891
-20 -50 3555 8.1131
-20 50 3555 -3.5175
20 -50 3555 -6.3942
20 50 3555 8.9425
-20 -5 3555 -2.207
-20 5 3555 -2.6921
20 -5 3555 0.03267
20 5 3555 4.1883
-20 -55 3555 7.9744
-20 55 3555 -3.5123
20 -55 3555 -6.444
20 55 3555 6.7056
-20 -60 3555 7.5967
-20 60 3555 -1.1734
20 -60 3555 -2.333
20 60 3555 3.8136
-20 -65 3555 9.304
-20 65 3555 -0.87059
20 -65 3555 4.3621
20 65 3555 -1.4235
-20 -70 3555 9.736
-20 70 3555 -2.2703
20 -70 3555 7.9855
20 70 3555 -1.289
-20 -75 3555 5.7066
-20 75 3555 -2.0842
20 -75 3555 8.2187
20 75 3555 0.9883
-20 -80 3555 -2.3475
-20 80 3555 -0.47911
20 -80 3555 7.963
20 80 3555 -0.04123
-20 -85 3555 -8.2082
-20 85 3555 1.5803
20 -85 3555 7.7157
20 85 3555 5.2857
-20 -90 3555 -5.449
-20 90 3555 2.3149
20 -90 3555 6.4573
20 90 3555 5.0102
-20 -95 3555 -2.1272
-20 95 3555 -1.9233
20 -95 3555 5.6772
20 95 3555 2.6631
-25 0 3555 -3.3088
25 0 3555 -1.6859
-25 -100 3555 -5.2987
-25 100 3555 -4.3534
25 -100 3555 3.9757
25 100 3555 2.3299
-25 -10 3555 -2.0899
-25 10 3555 -5.2432
25 -10 3555 -5.8608
25 10 3555 2.944
-25 -105 3555 -2.316
-25 105 3555 -19.413
25 -105 3555 -2.9386
25 105 3555 -4.7687
-25 -110 3555 7.4876
-25 110 3555 -9.3881
25 -110 3555 -10.462
25 110 3555 -6.532
-25 -115 3555 -6.683
-25 115 3555 -6.3307
25 -115 3555 -11.879
25 115 3555 -9.628
-25 -120 3555 2.6377
-25 120 3555 -3.642
25 -120 3555 -14.664
25 120 3555 -8.5903
-25 -125 3555 -7.7264
-25 125 3555 3.8715
25 -125 3555 -10.185
25 125 3555 -8.5285
-25 -130 3555 -5.5622
-25 130 3555 7.4717
25 -130 3555 -7.3812
25 130 3555 -3.7981
-25 -135 3555 3.2841
-25 135 3555 7.789
25 -135 3555 -4.0505
25 135 3555 6.9322
-25 -140 3555 -4.9209
-25 140 3555 6.0337
25 -140 3555 2.3615
25 140 3555 3.3411
-25 -145 3555 -4.7373
-25 145 3555 3.8261
25 -145 3555 5.6374
25 145 3555 -5.0781
-25 -150 3555 -6.4035
-25 150 3555 3.7691
25 -150 3555 5.3131
25 150 3555 -6.8615
-25 -15 3555 -1.9332
-25 15 3555 -0.91669
25 -15 3555 -4.651
25 15 3555 2.8466
-25 -155 3555 -5.5168
-25 155 3555 4.0238
25 -155 3555 3.7473
25 155 3555 -4.9306
-25 -160 3555 -3.1539
-25 160 3555 3.6223
25 -160 3555 0.23253
25 160 3555 -5.5501
-25 -165 3555 2.5118
-25 165 3555 2.4108
25 -165 3555 -2.5265
25 165 3555 -7.2493
-25 -170 3555 4.0707
-25 170 3555 -1.1276
25 -170 3555 -4.2502
25 170 3555 -7.0704
-25 -175 3555 5.8395
-25 175 3555 1.4886
25 -175 3555 -3.8224
25 175 3555 -6.6396
-25 -180 3555 1.9039
25 -180 3555 -4.7618
-25 -20 3555 -0.60484
-25 20 3555 0.57261
25 -20 3555 -7.5192
25 20 3555 3.1924
-25 -25 3555 -2.8651
-25 25 3555 -1.3127
25 -25 3555 -4.9161
25 25 3555 5.9963
-25 -30 3555 -5.7155
-25 30 3555 -6.121
25 -30 3555 -4.2502
25 30 3555 6.4118
-25 -35 3555 -2.8972
-25 35 3555 -4.3755
25 -35 3555 -2.4932
25 35 3555 6.8132
-25 -40 3555 3.1789
-25 40 3555 -3.9552
25 -40 3555 -4.7786
25 40 3555 7.5659
-25 -45 3555 5.7083
-25 45 3555 -3.9587
25 -45 3555 -5.0027
25 45 3555 7.7489
-25 -50 3555 7.1208
-25 50 3555 -4.4664
25 -50 3555 -7.0748
25 50 3555 6.5715
-25 -5 3555 -1.6591
-25 5 3555 -3.702
25 -5 3555 -2.8957
25 5 3555 0.87858
-25 -55 3555 8.4363
-25 55 3555 -4.2302
25 -55 3555 -8.0747
25 55 3555 5.9805
-25 -60 3555 8.7345
-25 60 3555 -5.4642
25 -60 3555 -2.7174
25 60 3555 5.53
-25 -65 3555 9.4669
-25 65 3555 -4.9977
25 -65 3555 3.5252
25 65 3555 -16.375
-25 -70 3555 8.2965
-25 70 3555 -4.108
25 -70 3555 8.1181
25 70 3555 -7.4644
-25 -75 3555 4.6104
-25 75 3555 -3.7394
25 -75 3555 7.8963
25 75 3555 -4.3722
-25 -80 3555 -1.5777
-25 80 3555 -1.4603
25 -80 3555 8.1917
25 80 3555 -1.8623
-25 -85 3555 -6.5131
-25 85 3555 1.0118
25 -85 3555 6.9278
25 85 3555 -0.99218
-25 -90 3555 -5.7564
-25 90 3555 0.66344
25 -90 3555 6.3193
25 90 3555 -0.020953
-25 -95 3555 -3.5331
-25 95 3555 -3.2607
25 -95 3555 5.1623
25 95 3555 2.8199
-30 0 3555 -5.0245
30 0 3555 -1.9979
-30 -100 3555 -4.7759
-30 100 3555 -15.59
30 -100 3555 1.8341
30 100 3555 8.1899
-30 -10 3555 -0.51729
-30 10 3555 -4.8508
30 -10 3555 -11.567
30 10 3555 4.0954
-30 -105 3555 -4.9851
-30 105 3555 -11.038
30 -105 3555 -5.1329
30 105 3555 0.082819
-30 -110 3555 -3.725
-30 110 3555 -8.5788
30 -110 3555 -12.802
30 110 3555 -6.851
-30 -115 3555 -4.437
-30 115 3555 -13.099
30 -115 3555 -11.733
30 115 3555 -6.4119
-30 -120 3555 -4.5913
-30 120 3555 -4.5777
30 -120 3555 -14.05
30 120 3555 -2.2633
-30 -125 3555 -6.1622
-30 125 3555 2.955
30 -125 3555 -8.933
30 125 3555 -2.1976
-30 -130 3555 -6.4615
-30 130 3555 6.0792
30 -130 3555 -6.5294
30 130 3555 -0.49843
-30 -135 3555 -9.7765
-30 135 3555 7.7942
30 -135 3555 -1.9478
30 135 3555 4.6947
-30 -140 3555 -2.2509
-30 140 3555 7.3848
30 -140 3555 1.7889
30 140 3555 3.7962
-30 -145 3555 -3.9215
-30 145 3555 7.1711
30 -145 3555 3.9537
30 145 3555 -0.0036694
-30 -150 3555 -3.9582
-30 150 3555 6.4809
30 -150 3555 4.2168
30 150 3555 -4.5838
-30 -15 3555 -0.30025
-30 15 3555 1.3098
30 -15 3555 -3.9999
30 15 3555 4.3137
-30 -155 3555 -1.2441
-30 155 3555 6.9652
30 -155 3555 3.9578
30 155 3555 -3.72
-30 -160 3555 -2.4883
-30 160 3555 6.6298
30 -160 3555 2.5852
30 160 3555 -1.4836
-30 -165 3555 -1.4529
-30 165 3555 5.6464
30 -165 3555 0.59317
30 165 3555 -2.7386
-30 -170 3555 5.3544
-30 170 3555 3.3353
30 -170 3555 -0.097502
30 170 3555 -4.121
-30 -175 3555 7.0214
-30 175 3555 3.5069
30 -175 3555 -0.76223
30 175 3555 -4.2024
-30 -180 3555 5.6664
30 -180 3555 -2.9233
-30 -20 3555 -0.083552
-30 20 3555 5.0715
30 -20 3555 -7.2587
30 20 3555 5.5003
-30 -25 3555 -0.90047
-30 25 3555 6.1222
30 -25 3555 -8.0743
30 25 3555 6.2227
-30 -30 3555 -2.7953
-30 30 3555 -1.9791
30 -30 3555 -7.2208
30 30 3555 6.2052
-30 -35 3555 -1.2636
-30 35 3555 -3.404
30 -35 3555 -2.6975
30 35 3555 6.1619
-30 -40 3555 1.3862
-30 40 3555 -8.3753
30 -40 3555 0.093094
30 40 3555 6.9471
-30 -45 3555 3.9615
-30 45 3555 -9.3534
30 -45 3555 -2.8817
30 45 3555 7.3714
-30 -50 3555 6.934
-30 50 3555 -10.882
30 -50 3555 -8.9042
30 50 3555 7.2011
-30 -5 3555 -3.3651
-30 5 3555 -5.5797
30 -5 3555 -2.7695
30 5 3555 2.6518
-30 -55 3555 8.4702
-30 55 3555 -10.231
30 -55 3555 -7.838
30 55 3555 6.8452
-30 -60 3555 8.7784
-30 60 3555 -9.8099
30 -60 3555 -1.911
30 60 3555 5.5185
-30 -65 3555 8.5156
-30 65 3555 -9.4739
30 -65 3555 3.9296
30 65 3555 -16.405
-30 -70 3555 7.0128
-30 70 3555 -8.4127
30 -70 3555 7.4166
30 70 3555 -7.2494
-30 -75 3555 3.82
-30 75 3555 -3.9184
30 -75 3555 7.5159
30 75 3555 -4.4889
-30 -80 3555 -0.74018
-30 80 3555 -3.476
30 -80 3555 7.8385
30 80 3555 -12.939
-30 -85 3555 -4.7183
-30 85 3555 -2.5874
30 -85 3555 6.6593
30 85 3555 -4.9685
-30 -90 3555 -5.2821
-30 90 3555 -1.5702
30 -90 3555 5.677
30 90 3555 -1.5367
-30 -95 3555 -4.7437
-30 95 3555 -2.9949
30 -95 3555 4.583
30 95 3555 5.8343
-35 0 3555 -4.7332
35 0 3555 1.6525
-35 -100 3555 -5.0577
-35 100 3555 -12.635
35 -100 3555 -0.288
35 100 3555 4.3134
-35 -10 3555 -1.8275
-35 10 3555 -0.30005
35 -10 3555 -20.273
35 10 3555 6.1512
-35 -105 3555 -11.112
-35 105 3555 -11.375
35 -105 3555 -8.5358
35 105 3555 7.0248
-35 -110 3555 -8.1417
-35 110 3555 -10.139
35 -110 3555 -14.037
35 110 3555 5.8615
-35 -115 3555 -6.8218
-35 115 3555 -16.208
35 -115 3555 -14.465
35 115 3555 4.8852
-35 -120 3555 -7.5523
-35 120 3555 -6.2104
35 -120 3555 -12.222
35 120 3555 4.4576
-35 -125 3555 -7.5012
-35 125 3555 1.3591
35 -125 3555 -8.1369
35 125 3555 5.4112
-35 -130 3555 -8.0208
-35 130 3555 4.6516
35 -130 3555 -6.3857
35 130 3555 5.0346
-35 -135 3555 -8.6814
-35 135 3555 5.2955
35 -135 3555 -1.7136
35 135 3555 5.7472
-35 -140 3555 -4.1722
-35 140 3555 6.6848
35 -140 3555 2.0887
35 140 3555 5.5309
-35 -145 3555 0.13335
-35 145 3555 7.8004
35 -145 3555 4.1681
35 145 3555 4.637
-35 -150 3555 -0.023042
-35 150 3555 8.3493
35 -150 3555 3.8718
35 150 3555 2.1154
-35 -15 3555 -0.2821
-35 15 3555 5.5842
35 -15 3555 -4.6861
35 15 3555 6.3785
-35 -155 3555 0.050108
-35 155 3555 7.9319
35 -155 3555 4.7871
35 155 3555 3.2399
-35 -160 3555 -1.9013
-35 160 3555 7.3967
35 -160 3555 5.2226
35 160 3555 3.736
-35 -165 3555 -2.0154
-35 165 3555 7.2199
35 -165 3555 4.1252
35 165 3555 3.6807
-35 -170 3555 -1.4968
-35 170 3555 6.2804
35 -170 3555 3.4959
35 170 3555 2.7593
-35 -175 3555 5.7994
-35 175 3555 5.9963
35 -175 3555 2.5632
35 175 3555 1.3742
-35 -180 3555 6.3437
35 -180 3555 0.91985
-35 -20 3555 -0.50695
-35 20 3555 2.318
35 -20 3555 -10.644
35 20 3555 6.204
-35 -25 3555 1.2295
-35 25 3555 2.7947
35 -25 3555 -11.098
35 25 3555 6.044
-35 -30 3555 1.8462
-35 30 3555 5.2479
35 -30 3555 -8.2382
35 30 3555 5.452
-35 -35 3555 4.7001
-35 35 3555 4.5932
35 -35 3555 -6.7697
35 35 3555 5.6392
-35 -40 3555 6.6749
-35 40 3555 -6.9779
35 -40 3555 -4.3337
35 40 3555 6.1295
-35 -45 3555 7.2909
-35 45 3555 -8.5542
35 -45 3555 -2.018
35 45 3555 6.7181
-35 -50 3555 8.9226
-35 50 3555 -10.506
35 -50 3555 -3.0495
35 50 3555 6.6146
-35 -5 3555 -3.8784
-35 5 3555 -3.365
35 -5 3555 -3.1397
35 5 3555 4.0162
-35 -55 3555 9.0959
-35 55 3555 -9.365
35 -55 3555 -1.8321
35 55 3555 7.6961
-35 -60 3555 9.3155
-35 60 3555 -12.28
35 -60 3555 2.0272
35 60 3555 7.5289
-35 -65 3555 8.272
-35 65 3555 -12.761
35 -65 3555 5.5601
35 65 3555 -0.43339
-35 -70 3555 6.5015
-35 70 3555 -12.452
35 -70 3555 6.192
35 70 3555 -4.8133
-35 -75 3555 4.1021
-35 75 3555 -9.9489
35 -75 3555 6.6358
35 75 3555 -9.8912
-35 -80 3555 0.34909
-35 80 3555 -2.3096
35 -80 3555 6.8979
35 80 3555 -10.003
-35 -85 3555 -3.6222
-35 85 3555 -1.4672
35 -85 3555 7.2028
35 85 3555 -14.251
-35 -90 3555 -4.1141
-35 90 3555 -1.5227
35 -90 3555 6.1095
35 90 3555 -6.4822
-35 -95 3555 -4.5091
-35 95 3555 -1.5206
35 -95 3555 3.8343
35 95 3555 2.4059
-40 0 3555 -5.1328
40 0 3555 0.67325
-40 -100 3555 -13.304
-40 100 3555 -9.9287
40 -100 3555 -2.434
40 100 3555 3.9856
-40 -10 3555 -1.6515
-40 10 3555 1.9738
40 -10 3555 -22.271
40 10 3555 6.1434
-40 -105 3555 -13.517
-40 105 3555 -5.5327
40 -105 3555 -18.342
40 105 3555 6.6593
-40 -110 3555 -14.151
-40 110 3555 -14.297
40 -110 3555 -11.032
40 110 3555 7.9359
-40 -115 3555 -5.7118
-40 115 3555 -12.745
40 -115 3555 -12.953
40 115 3555 7.8558
-40 -120 3555 -5.2784
-40 120 3555 -7.8554
40 -120 3555 -11.485
40 120 3555 8.0578
-40 -125 3555 -4.1985
-40 125 3555 -2.443
40 -125 3555 -8.9985
40 125 3555 7.5575
-40 -130 3555 -4.8244
-40 130 3555 0.14691
40 -130 3555 -6.0607
40 130 3555 6.9563
-40 -135 3555 -4.5609
-40 135 3555 1.5106
40 -135 3555 -2.0313
40 135 3555 7.1629
-40 -140 3555 -5.6484
-40 140 3555 3.6106
40 -140 3555 1.0556
40 140 3555 7.2797
-40 -145 3555 -0.98758
-40 145 3555 5.278
40 -145 3555 4.7393
40 145 3555 6.8448
-40 -150 3555 -1.4496
-40 150 3555 6.3885
40 -150 3555 5.4541
40 150 3555 6.8695
-40 -15 3555 0.33576
-40 15 3555 -5.1206
40 -15 3555 -9.4667
40 15 3555 6.8609
-40 -155 3555 0.17471
-40 155 3555 6.944
40 -155 3555 6.377
40 155 3555 6.7223
-40 -160 3555 -1.8429
-40 160 3555 7.5479
40 -160 3555 6.8938
40 160 3555 7.5902
-40 -165 3555 -2.0765
-40 165 3555 7.479
40 -165 3555 6.5198
40 165 3555 7.5036
-40 -170 3555 -1.6901
-40 170 3555 7.6378
40 -170 3555 6.6698
40 170 3555 6.2814
-40 -175 3555 4.9712
-40 175 3555 6.7823
40 -175 3555 5.5672
40 175 3555 4.7632
-40 -180 3555 6.0775
40 -180 3555 4.7135
-40 -20 3555 0.48725
-40 20 3555 -6.5685
40 -20 3555 -9.8853
40 20 3555 6.8491
-40 -25 3555 2.5466
-40 25 3555 -6.7072
40 -25 3555 -9.2921
40 25 3555 6.686
-40 -30 3555 5.8087
-40 30 3555 0.75669
40 -30 3555 -8.71
40 30 3555 6.0648
-40 -35 3555 8.2537
-40 35 3555 4.4606
40 -35 3555 -7.4715
40 35 3555 4.9629
-40 -40 3555 9.1427
-40 40 3555 6.4141
40 -40 3555 -6.0963
40 40 3555 4.9993
-40 -45 3555 8.8291
-40 45 3555 3.7434
40 -45 3555 -3.1142
40 45 3555 5.6678
-40 -50 3555 8.9664
-40 50 3555 0.11535
40 -50 3555 2.2185
40 50 3555 6.0838
-40 -5 3555 -4.0261
-40 5 3555 -3.5008
40 -5 3555 -6.8142
40 5 3555 4.5272
-40 -55 3555 9.2814
-40 55 3555 -4.7017
40 -55 3555 4.6764
40 55 3555 6.5296
-40 -60 3555 8.6085
